BTC,2016-12-13,133.02786921072192
BTC,2016-12-14,94.51884219124784
BTC,2016-12-15,199.47376377770175
BTC,2016-12-16,245.35368199775195
BTC,2016-12-17,117.5509454182199
BTC,2016-12-18,316.81496694644716
BTC,2016-12-19,267.3303724334399
BTC,2016-12-20,66.77028378931803
BTC,2016-12-21,169.19539801480215
BTC,2016-12-22,36.108823524749695
BTC,2016-12-23,283.37866265207197
BTC,2016-12-24,270.6626760373118
BTC,2016-12-25,349.1508319780023
BTC,2016-12-26,138.55343599191957
BTC,2016-12-27,174.20048365171232
BTC,2016-12-28,416.61849651184747
BTC,2016-12-29,165.25336895878564
BTC,2016-12-30,5.925820360806425
BTC,2016-12-31,231.01435846339928
BTC,2017-01-01,199.54094996616845
BTC,2017-01-02,319.539341529997
BTC,2017-01-03,95.15019591794204
BTC,2017-01-04,293.5097090238776
BTC,2017-01-05,219.11013846738467
BTC,2017-01-06,284.48891027665707
BTC,2017-01-07,138.6471885533698
BTC,2017-01-08,279.7218113055681
BTC,2017-01-09,277.2109080137454
BTC,2017-01-10,44.50661372143949
BTC,2017-01-11,127.34461297890664
BTC,2017-01-12,377.8296552870157
BTC,2017-01-13,374.8895861605385
BTC,2017-01-14,126.83945106743957
BTC,2017-01-15,337.6749228820057
BTC,2017-01-16,301.0315659490602
BTC,2017-01-17,277.0060441304958
BTC,2017-01-18,50.411368748952675
BTC,2017-01-19,309.30597728763166
BTC,2017-01-20,2.887346943445253
BTC,2017-01-21,290.64366048898046
BTC,2017-01-22,135.41312302194325
BTC,2017-01-23,421.07248721502486
BTC,2017-01-24,374.13193878621854
BTC,2017-01-25,223.01533453750872
BTC,2017-01-26,394.4600408968269
BTC,2017-01-27,379.1757130507582
BTC,2017-01-28,164.06159551440726
BTC,2017-01-29,185.43692250498776
BTC,2017-01-30,67.87819201669464
BTC,2017-01-31,288.31812569413125
BTC,2017-02-01,254.20953234365277
BTC,2017-02-02,185.90043570215605
BTC,2017-02-03,379.05108652803966
BTC,2017-02-04,278.3146807068389
BTC,2017-02-05,470.5682957021835
BTC,2017-02-06,156.314137262857
BTC,2017-02-07,84.42012704234685
BTC,2017-02-08,380.0932576224079
BTC,2017-02-09,56.69479135046941
BTC,2017-02-10,97.86858919192673
BTC,2017-02-11,312.0760040547514
BTC,2017-02-12,264.00391113238567
BTC,2017-02-13,360.412392905814
BTC,2017-02-14,277.66206468148073
BTC,2017-02-15,398.47972072486476
BTC,2017-02-16,262.8943557952113
BTC,2017-02-17,492.37202999594814
BTC,2017-02-18,484.7435198617826
BTC,2017-02-19,425.33965193597487
BTC,2017-02-20,2.4339260324672973
BTC,2017-02-21,365.6206556943447
BTC,2017-02-22,270.9962412012666
BTC,2017-02-23,446.68554668749385
BTC,2017-02-24,388.4182425096202
BTC,2017-02-25,254.1068581356331
BTC,2017-02-26,112.44070080594906
BTC,2017-02-27,398.7125922325879
BTC,2017-02-28,352.9005386409962
BTC,2017-03-01,218.4731861759599
BTC,2017-03-02,130.4981036611785
BTC,2017-03-03,405.06158962955305
BTC,2017-03-04,463.5616889701063
BTC,2017-03-05,202.4339517492375
BTC,2017-03-06,513.6119678725679
BTC,2017-03-07,477.439479683127
BTC,2017-03-08,36.721551216177524
BTC,2017-03-09,328.09743452535076
BTC,2017-03-10,70.50487630005472
BTC,2017-03-11,325.2260127285897
BTC,2017-03-12,327.270971017834
BTC,2017-03-13,410.74765889564003
BTC,2017-03-14,86.13532389908943
BTC,2017-03-15,84.05362075650733
BTC,2017-03-16,392.0184317293323
BTC,2017-03-17,118.25819817460602
BTC,2017-03-18,119.21377196554963
BTC,2017-03-19,519.7969579214309
BTC,2017-03-20,64.04319826255582
BTC,2017-03-21,221.6282082638471
BTC,2017-03-22,393.30592266246174
BTC,2017-03-23,458.1476496054658
BTC,2017-03-24,280.89106966035644
BTC,2017-03-25,446.8979392114265
BTC,2017-03-26,376.81798742194945
BTC,2017-03-27,495.66585889738076
BTC,2017-03-28,362.99609827469186
BTC,2017-03-29,390.28909385401533
BTC,2017-03-30,17.27272395701405
BTC,2017-03-31,333.2276398860766
BTC,2017-04-01,106.55887192805497
BTC,2017-04-02,426.6190467407265
BTC,2017-04-03,111.53896738303057
BTC,2017-04-04,196.3769589390703
BTC,2017-04-05,528.6570922977859
BTC,2017-04-06,502.7953435450928
BTC,2017-04-07,509.29831574074916
BTC,2017-04-08,147.95873631091968
BTC,2017-04-09,136.1850927021839
BTC,2017-04-10,78.63428402794052
BTC,2017-04-11,196.7829591142216
BTC,2017-04-12,266.3435244676525
BTC,2017-04-13,285.7769299717978
BTC,2017-04-14,195.3152533264934
BTC,2017-04-15,91.75496573902348
BTC,2017-04-16,492.13682318378585
BTC,2017-04-17,330.35299724659643
BTC,2017-04-18,478.6575709668632
BTC,2017-04-19,236.9665937040947
BTC,2017-04-20,35.55603673730422
BTC,2017-04-21,18.161041285162423
BTC,2017-04-22,434.4043263036675
BTC,2017-04-23,473.0484546424263
